product_id,product_name,product_description,category_id,category_name
24226,serviette hygiénique pour adulte,serviette hygiénique,139,Ferminine Care
24227,serviette hygiénique,serviette hygiénique pour adulte,139,Ferminine Care
24229,Office chair,Comfortable rotating office chair.,17,Home & Office Furniture
24230,savon,savon de toilette,141,Body (Cosmetics)
24232,serviette hygiénique,serviette hygiénique,139,Ferminine Care
24233,tampon,tampon,139,Ferminine Care
24234,maternity towels,maternity towels,139,Ferminine Care
24235,lait de toilette jonhsons,lait de toilette jonhsons,189, Skin Care
24236,cotton,cotton,167,Apparel & Accessories
24237,gel douche mamia,gel douche mamia pour bébé,189, Skin Care
24238,chaise bébé,chaise bébé,170, Baby Girls
24239,sac de classe,sac de classe,412,Unisex
24240,serviette hygiénique,serviette hygiénique,139,Ferminine Care
24241,savon,savon de toilette,141,Body (Cosmetics)
24242,valise,berceau de couleur rose,170, Baby Girls
24243,Body oil,Vaseline body oil. Helps to moisturise the body,141,Body (Cosmetics)
24245,poudre pour bb,poudre jonhsons,188, Grooming & Healthcare Kits
24246,Ironing machine,Hand held ironing machine.,100, Power Inverters
24247,voiture,"Toyota Yaris verso occasion Cameroun bien propre 
volant direct 
moteur essence vvti 
manuelle 
climatisation glaciale 
lève vitre électrique freinage ABS",230,Hatchbacks & Wagons
24248,voiture,"Toyota Yaris verso occasion Cameroun bien propre 
volant direct 
moteur essence vvti 
manuelle 
climatisation glaciale 
lève vitre électrique freinage ABS",230,Hatchbacks & Wagons
24251,Ladies  handbag,Leather ladies 3 in one handbag,257,Handbags & Wallets
24253,Dog feed,Dogs feed with high protein.,372,Feed & Supplies
24254,adult daipas,adult daipas,139,Ferminine Care
24255,lait de toilette,lait hydratant Nivea,141,Body (Cosmetics)
24256,mâle UP removal,mâle UP removal,141,Body (Cosmetics)
24257,S21 ultra,S 21 ultra 256gb scellé,147,Basic Phones
24258,Washing machine,Media 7kg Twin tub semi automatic washing machine,47,Generator and Portable Power
24259,véhicule,"chochooo toyota Avensis tête de cochon leafback année 2005
moteur essence vvti 
manuelle 
clim
lecteur vidéo tactile 
papiers a jour 
aucune panne signalée 
tel 693 92 36 85",230,Hatchbacks & Wagons
24260,ensemble cuillères,ensemble cuillères doré 24,286,Cutlery & Knife Accessories
24261,étagère blanche,étagère blanche,281,Home Furniture
24262,chaussures noir,chaussures noir,243,Shoes
24263,hyundai Santa fe 2014,hyundai Santa fe 2014 full options 4*4 boîte automatique chaise en cuir caméra ydé,230,Hatchbacks & Wagons
24264,jersey,jersey sport,209, Team Sport Accessories
24265,jersey,jersey sport,209, Team Sport Accessories
24266,jersey,jersey,210, Tennis & Racquet Sports
24267,chaussures,chaussures noir,243,Shoes
24268,gel douche mamia,gel douche mamia pour bébé,189, Skin Care
24269,véhicule,"chochooo toyota Yaris vitz année 2009 occasion d'Europe bien propre 
automatique 
moteur essence vvti impeccable 
climatisation glaciale 
démarrage a bouton 
habitacle irréprochable 
papiers douane complet 
tel 693 92 36 85, 654 27 70 46 je suis a Yaoundé damas",230,Hatchbacks & Wagons
24270,iphone,iPhone 14 pro,148, Refurbished Phones
24271,tampon,tampon,139,Ferminine Care
24272,Mitsubishi Outlander,Mitsubishi Outlander d origine 2018 model sport 2.0l boîte automatique kilométrage 70000  en provenance du Canada immatriculation et climatisation,230,Hatchbacks & Wagons
24273,Men shoes Brown and black,Men shoes Brown and black,243,Shoes
24276,eau de Cologne pour bb,eau de Cologne jonhsons,189, Skin Care
24279,tenis blanche,tenis hommes de couleur blanche,243,Shoes
24280,tenis noir,tenis noir,273,Shoes
24281,Zara perfume,"A rectangular bottle with a rounded cover. Represented in different bottles for.diffrent fragrances 
Pink, white, purple and black. For both men and women",137,Women Fragrances
24282,tennis,tenis bleue blanc,243,Shoes
24283,chaussures hommes,chaussures hommes de couleur bleu ciel,243,Shoes
24284,chaussures hommes,chaussures hommes de couleur marron,243,Shoes
24285,chaussures hommes,chaussures hommes de couleur noire,243,Shoes
24287,tenis noir,tenis noire,243,Shoes
24288,tenis,tenis Vert Blanc,243,Shoes
24289,tenis,tenis marron,243,Shoes
24290,tenis,tenis belge,243,Shoes
24291,chaussures hommes,chaussures hommes noire,243,Shoes
24293,tenis,tenis blanche vert,243,Shoes
24294,tenis blanche,tenis blanche,243,Shoes
24295,chaussures,chaussures noire,243,Shoes
24296,tenis Boss,tenis Boss,243,Shoes
24297,miiracoffee,This coffee doesn't have caffeine inside and you take it without adding anything inside it's been abstract from Steams with no side effect,53,Health Care
24298,chaussures noir,chaussures noire,243,Shoes
24299,chaussures rose,chaussures femmes de couleur rose,254,Shoes
24300,chaussures femmes,chaussures femmes de couleur blanche,254,Shoes
24301,Timberland,Timberland blanche,254,Shoes
24302,tenis blanche,tennis blanche,254,Shoes
24303,chaussures hommes,chaussures hommes Dior  couleur marron,243,Shoes
24304,chaussures hommes,chaussures hommes noire Dior,243,Shoes
24305,chaussures noir,chaussures noir homme,243,Shoes
24306,tenis Lacoste,tenis Lacoste marron,243,Shoes
24307,tennis gris,tenis gris,243,Shoes
24308,tenis noir,tenis noire,243,Shoes
24309,tennis,tenis bleue blanc,243,Shoes
24310,chaussures hommes,chaussures hommes noire,243,Shoes
24311,tenis boss,tennis Boss de couleur gris,243,Shoes
24312,tennis Lacoste,chaussures Lacoste marron,243,Shoes
24313,chaussures noir homme,chaussures noir homme,243,Shoes
24314,chaussures hommes,chaussures marron homme,243,Shoes
24315,tenis blanche,tenis blanche bleue  Stan Smith,243,Shoes
24317,ensemble table + chaise pour enfant,ensemble table + chaise pour enfant ideal pour etudier et meme pour manger,18,Table
24318,Water heater 1L,Water heater 1L red,299, Kettles
24319,Water heater 2.5L,Water heater 2.5L . Very good quality with 6months of warranty,299, Kettles
24320,bouilloire LG 2L,BOUILLOIRE LG 2L,299, Kettles
24321,Water heater MARADO 2.5L,"Water heater MARADO
 2.5L",299, Kettles
24322,Water heater SCARLETT,Water heater SCARLETT,299, Kettles
24324,Toyota Land cruiser,Land cruiser Prado moteur V8 boîte automatique climatiseur sur Yaoundé nb:la voiture n'est pas dédouané,230,Hatchbacks & Wagons
24325,ampoule de miroir,ampoule de miroir pour parfaire mon make-up  avec 10  ampoules,255,Accessories
24326,réveil,réveil,281,Home Furniture
24327,Étagère de rangement d'angle avec roulettes,"Étagère de rangement d'angle avec roulettes  
4 niveaux",290,Storage & Organization
24328,réveil,réveil en forme de guitare,281,Home Furniture
24329,table vitré,table vitré ronde et ovale couleur noir,281,Home Furniture
24330,Table double vitré,"Table double vitré lourd 2 pcs
 disponible en differentes couleurs",18,Table
24332,Marmite antiadhésif,Marmite antiadhésif noire  rouge,285,Bake ware
24333,mini lisseur,mini lisseur,255,Accessories
24334,reveil,REVEIL couleur bleu,15,Home & Kitchen
24335,guéridon,guéridon VIP,281,Home Furniture
24336,chicha  rechargeable,chicha rechargeable 4000 puffs,412,Unisex
24337,Reveil original,reveil original en forme de guitare disponible en différentes couleurs + un range crayon et stylo,15,Home & Kitchen
24338,chicha rechargeable,chicha rechargeable 3000puffs,412,Unisex
24339,chicha rechargeable,chicha rechargeable 5000puffs,412,Unisex
24340,chicha rechargeable,chicha rechargeable 6000puffs,412,Unisex
24341,chicha rechargeable,chicha rechargeable 8000puffs,412,Unisex
24342,table noir,table vitré noire,281,Home Furniture
24343,Grande taille vitré ronde + ovale,Grande taille vitré ronde + ovale pied en or disponible en différentes couleurs,299, Kettles
24344,Givenchy Smart Eau de Parfum,Smells nice for both men and women,138,Men Fragrances
24345,Bubu gowns,Ankara bubu gowns,260,Dresses
24346,serie de plateaux 3pcs,Serie de plateaux chics 3 pcs bordures dorées,15,Home & Kitchen
24347,Water heater 1L,Water heater 1L red,299, Kettles
24348,Grande serie de marmites antiadhesives,Grande marmite antiadhesive !!!  ✅ + GRANDE POÊLE DOUBLE FACE ✅ + SAUTEUSE ANTIADHESIVE RECTANGULAIRE (pour tout type de cuissons ou service),284,Cookware
24349,table vitré blanche,table vitré blanche,281,Home Furniture
24350,etagere de rangement,"etagere de rangement pour tout vos produits ( make up , lait de toilette , parfum )",290,Storage & Organization
24351,label maker,Label maker,379,Other Products
24352,EGG RACK,EGG RACK can take up to 30 eggs,15,Home & Kitchen
24353,set of pots,set of pots 5 pcs,284,Cookware
24354,Cutlery set 24 pieces,Cutlery set 24 pieces,286,Cutlery & Knife Accessories
24355,set of pots,set of pots 3pcs,284,Cookware
24356,set of pots,set of poots 5 pcs,284,Cookware
24357,coffee table,coffee table 2 pcs,18,Table
24358,sac à main,sac à main femme de couleur marron,257,Handbags & Wallets
24359,sac à main femme,sac à main femme de couleur belge,257,Handbags & Wallets
24360,sac à main femme,sac à main femme de couleur rouge,257,Handbags & Wallets
24361,chaussures hommes,chaussures hommes noire,243,Shoes
24362,tennis Lacoste,chaussures Lacoste marron,243,Shoes
24363,tenis blanche,tenis blanche bleue  Stan Smith,243,Shoes
24364,sac a dos,"sac a dos noir et gris solide  
grande capacite",412,Unisex
24365,sac a dos multi media,sac a dos multi media noir,412,Unisex
24366,sac a dos en cuir,sac a dos solide noir,412,Unisex
24367,sac a dos rose sirene,sac dos rose sirène,268,Girls
24368,sac a dos space travel bleu,sac a dos bleu space travel,267,Boys
24370,ensemble gamelle+gourde,"ensemble gamelle , gourde disponible en differentes couleurs",175, Food Storage
24371,babouche dame,babouche dame couleur marron clair ... disponible en plusieurs couleurs et pointures,254,Shoes
24372,Quality and affordable wigs,Quality and affordable wig,52,Hair care
24373,12inches deep wave,Quality wigs,52,Hair care
24374,waterwave hairs,Quality human hairs,52,Hair care
24375,Human hairs,Human hairs,52,Hair care
24376,sandale pour femme,sandale pour femme couleur marron clair,254,Shoes
24377,babouche dame,babouche femme couleur blanche,254,Shoes
24378,sandale a talon,sandale a talon disponible en plusieurs pointures et couleurs,89,Women's Fashion
24379,sandale,sandale pour femme plusieurs couleurs disponible,254,Shoes
24380,sandale pour femme,sandale pour femme disponible en differentes couleurs,254,Shoes
24381,babouche femme chanel,"babouche chanel pour femme , plusieurs couleurs et pointures disponibles",254,Shoes
24382,ballerine pour enfant,ballerine noire pour enfant  P 25-30,276,Shoes
24383,Ballerine,ballerine pour adulte plusieurs couleurs et pointures disponibles,254,Shoes
24384,babouche a talon,"babouche a talon (noire , rouge , violet...)",254,Shoes
24385,sandale,sandale pour femme,254,Shoes
24386,sandale,sandale pour femme,254,Shoes
24387,ballerine pour enfant,ballerine noire pour enfants P 31-36,276,Shoes
24388,Babouche chic,"babouche chic  pour femme , deux matières",254,Shoes
24389,ballerine,"ballerine pour femme  P 37-42 ,",254,Shoes
24390,aloe Vera gel,"aloe Vera moisturiser is very suitable for all skin types,helps with sun burns,oily skin,acne",21,Health & Beauty
24391,sac à main femme,sac à main femme de couleur verte,257,Handbags & Wallets
24392,sac à main femme,sac à main femme de couleur verte,257,Handbags & Wallets
24393,sac à main femme,sac à main femme de couleur gris,257,Handbags & Wallets
24394,meuble jaune,canapé d'angle jaune,281,Home Furniture
24395,canapé noire,canapé d'angle noir,281,Home Furniture
24396,canapé jaune avec motif,canapé jaune avec motif,281,Home Furniture
24397,canapé marron foncé,canapé  marron foncé,281,Home Furniture
24398,canapé marron,canapé marron,281,Home Furniture
24399,canapé belge,canapé belge,281,Home Furniture
24400,canapé belge,canapé belge,281,Home Furniture
24401,canapé gris,canapé gris,281,Home Furniture
24402,canapé marron,canapé marron,281,Home Furniture
24403,canapé blanc,canapé blanc,281,Home Furniture
24404,chaise bleue,chaise bleue,281,Home Furniture
24405,chaise noire,chaise noire,281,Home Furniture
24406,chaise marron,chaise marron,281,Home Furniture
24407,ensemble chaise et table noire,ensemble table et chaises,281,Home Furniture
24408,ensemble table et chaises bleue,ensemble table et chaises bleue,281,Home Furniture
24409,ensemble table et chaises marron,ensemble table et chaises marron,281,Home Furniture
24410,canapé blue,canapé blue,281,Home Furniture
24411,canapé marron,canapé marron,281,Home Furniture
24412,canapé marron,canapé marron,281,Home Furniture
24413,canapé noire,canapé noire,281,Home Furniture
24414,canapé gris,canapé gris,281,Home Furniture
24415,planche,planche marron par mètre,390,Home & Industrial
24416,planche,planche vendu par mètre,390,Home & Industrial
24417,carreaux blanc,carreaux blanc par mètre,390,Home & Industrial
24418,carreaux,carreaux blanc par mètre,390,Home & Industrial
24419,carreaux,carreaux blanc par mètre,390,Home & Industrial
24420,chaussures hommes,chaussures hommes noire,243,Shoes
24421,chaussures noir homme,chaussures noir homme,243,Shoes
24422,carreaux,carreaux blanc par mètre,390,Home & Industrial
24423,carreaux blanc,carreaux blanc,390,Home & Industrial
24424,carreaux,carreaux  par mètre,390,Home & Industrial
24425,babouches,babouches hommes noire,243,Shoes
24426,babouches,babouches hommes verte,243,Shoes
24427,Trousers,to wash a trouser,349,Other Services
24428,babouches,babouches hommes,243,Shoes
24429,babouches,babouches hommes,243,Shoes
24430,babouches hommes,babouches hommes,243,Shoes
24431,suit jacket,to wash a suit jacket,349,Other Services
24432,babouches,babouches hommes,243,Shoes
24433,babouches hommes,babouches hommes,243,Shoes
24434,babouches hommes,babouches hommes,243,Shoes
24435,babouches,babouches hommes,243,Shoes
24436,babouches hommes,babouches hommes,243,Shoes
24437,babouches hommes,babouches hommes,243,Shoes
24438,babouches hommes,babouches hommes,243,Shoes
24439,Defy Nike,"Pointure 44
Size 44",87,Fashion
24440,babouches hommes,babouches hommes,243,Shoes
24441,babouches hommes,babouches hommes,243,Shoes
24442,babouches hommes,babouches hommes de couleur verte,243,Shoes
24443,buttercream cake,Butter cream cake,379,Other Products
24444,themos vip,Thermos vip 1l,285,Bake ware
24445,Thermos vip,Thermos vip 1l,285,Bake ware
24446,Thermos,Thermos noir 1l,285,Bake ware
24447,themos blanc,Thermos blanc,285,Bake ware
24448,plateaux vip,plateaux noir vip,286,Cutlery & Knife Accessories
24449,Moulinex sokany,"Moulinex sokany 6600w grand bol 2l petit bol 0,8l",285,Bake ware
24450,Moulinex Hoffmann,Moulinex Hoffmann 2en1 4500w grand bol 2l petit bol 0 8l,285,Bake ware
24451,robot sokany,robot sokany 4 en 1 800w bol en verre,285,Bake ware
24452,four électrique,four électrique sokany 35l,285,Bake ware
24453,machine a réchauffer,machine a réchauffer 2200w,285,Bake ware
24454,crêpière,crêpière électrique 30cm marque RAF 1200w,285,Bake ware
24455,babouches hommes,babouches hommes noire,243,Shoes
24456,TOYOTA COROLLA POLICE 2010,"TOYOTA COROLLA POLICE 🤩
Marque : toyota
Modèle :  Corolla Police 
Année : 2010
Moteur : VVT-I   
 Consommation : essence ⛽ 
Nombre de places : 5
Kilométrage : 76110
Etat : Très propre ✨👌🏾
Transmission : automatique",218,Cars
24457,Ford focus Titanium année 2013,"Ford focus Titanium année 2013 occasion Europe
 manuel 
essence
 clim 
sièges en cuir
 lecteur vidéo
 full options",218,Cars
24458,Storage Rack,Storage rack,17,Home & Office Furniture
24459,Electric iron,Electric  pressing iron with a stand,47,Generator and Portable Power
24460,Baby's chair,Two in one Baby's eating chair and a walker,167,Apparel & Accessories
24461,Baby's carrier,Baby's carrier which can also be used as a bed for out door,167,Apparel & Accessories
24462,Bathroom storage rack,Storage rack for placing of detergents and bathings,15,Home & Kitchen
24463,Vacuum fkask,Electric vacuum flask. Stores and keeps water hot,284,Cookware
24464,Storage rack,Storage rack,15,Home & Kitchen
24465,Air fryer,Air fryer for a healthy living. Prepare food with little or no oil.,15,Home & Kitchen
24466,babouche,babouche en cuir ideale pour les ballades pour hommes et femmes P 39-46,415,Shoes
24467,Wine bar,Glass table wine bar,15,Home & Kitchen
24468,babouche chic,babouche en cuir pour homme et femme  P39-46,415,Shoes
24469,Center Table,Glass center table,17,Home & Office Furniture
24470,Baby's car walker,Baby car walker.,69, Baby and Toddler Toys
24471,Serving Trays,Ceramic serving trays,15,Home & Kitchen
24472,Dish stand,Iron dish stand,15,Home & Kitchen
24473,Dish rack,Iron dish rack,15,Home & Kitchen
24474,Kids Bicycle,Kids Bicycle,69, Baby and Toddler Toys
24475,Mosquito net,Mosquito net,53,Health Care
24476,sac  en cuir,sac en cuir pour homme et femme,412,Unisex
24477,Sofas,4 in one living room sofas,17,Home & Office Furniture
24478,Center table with stools,A center table with stools for living room,17,Home & Office Furniture
24479,TV stand with center table,Glass Tv stand and a center table,17,Home & Office Furniture
24480,Cloths Stand,Iron portable cloths stand,57,Large Appliances
24481,Google Pixel 9pro XL 128Gb,Pixel 9pro XL 128Gb,61,Smartphones
24482,Google Pixel 9pro XL 256Gb,"Pixel 9pro XL 256Gb 
 neuf scellé",61,Smartphones
24483,Jar with drinking glasses,Breakable jar with 6 glasses,15,Home & Kitchen
24484,Juice dispenser,Juice dispenser that comes with glasses,15,Home & Kitchen
24485,Standing lamp,Standing decorative lamp,17,Home & Office Furniture
24486,Cooking pots,A set of 5 non stick pots,15,Home & Kitchen
24487,Cooking pots,None stick pots,284,Cookware
24488,Serving dishes,A set of 3 breakable dishes,284,Cookware
24489,Breakable bowls,A set of 3 breakable bowl,15,Home & Kitchen
24490,Breakable bowls,A set of 3 breakable bowls,15,Home & Kitchen
24491,Trays,A set of 3 ceramic serving trays,15,Home & Kitchen
24492,Cooking pots,3 set of cooking pots,285,Bake ware
24493,Dish stand,Three layers iron dish stand,15,Home & Kitchen
24494,Serving bowls,Serving bowls that keeps food hot,15,Home & Kitchen
24495,Cooking pots,Non stick cooking pots,15,Home & Kitchen
24496,Dressing mirror,Standing portable dressing mirror,58,Small Appliances
24497,Breakfast bowl with cup,Breakable breakfast bowl with tea cups,15,Home & Kitchen
24498,Stand,Iron portable stand,17,Home & Office Furniture
24499,Side Lamp,Side lamp,43,Home Audio
24500,Side lamp,Slide lamp,43,Home Audio
24501,Side lamp,Side lamp,43,Home Audio
24502,Side lamp,Side lamp,43,Home Audio
24503,Flask,A set of 3 keep food hot/cold flask,15,Home & Kitchen
24504,babouches hommes,babouches hommes noire,243,Shoes
24505,Ford focus 2013,Ford focus wanuim 2013 occasion Europe climatiseur siège en cuir lecteur vidéo sur ydé,230,Hatchbacks & Wagons
24506,Toyota Corolla,Toyota Corolla police marque Toyota 2010 moteur vvti 5 places kilométrage 76110 très propre transmission automatique,230,Hatchbacks & Wagons
24507,Black gown,Size S,260,Dresses
24508,Black gown,Size S,260,Dresses
24509,draps 100% coton,draps 100% conton pour sublimer votre chambre à coucher,279,Bedding
24510,sac a dos,sac a dos noir solide,412,Unisex
24511,sac a dos,sac a dos disponible en plusieurs couleurs,412,Unisex
24512,sac a dos,sac a dos noir disponible,412,Unisex
24513,sac a dos bat man,sac a dos bat man trois pièces disponible,267,Boys
24514,sac a dos princesse,sac a dos princesse trois pièces disponible,268,Girls
24515,sac a dos,sac a dos disponible,267,Boys
24516,sac a dos chic pour enfant,sac a dos disponible en plusieurs couleurs,412,Unisex
24517,sac a dos pour garcon,sac a dos pour garçon disponible,267,Boys
24518,pixie,vos perruques  importé en solde,52,Hair care
24520,métissé prêt à porter,"vos métissé de la couleur piano a la noir en solde 
taille 14-28000f
taille 18-36000f
taille 20-42000f",52,Hair care
24521,Google Pixel 9pro XL 256Gb,"Pixel 9pro XL 256Gb 
 neuf scellé",61,Smartphones
24522,Google Pixel 9pro XL 128Gb,Pixel 9pro XL 128Gb,61,Smartphones
24523,chaussures hommes,chaussures hommes noire,243,Shoes
24524,tenis,tenis marron,243,Shoes
24525,tenis boss,tennis Boss de couleur gris,243,Shoes
24526,tennis Lacoste,chaussures Lacoste marron,243,Shoes
24527,tennis,tenis bleue blanc,243,Shoes
24528,tenis,tenis blanche vert,243,Shoes
24529,waterwave,waterwave noire,255,Accessories
24530,waterwave,waterwave noire,255,Accessories
24531,indian hair,indian hair noire,255,Accessories
24532,waterwave,waterwave noire,255,Accessories
24533,coupe chinoise,coupe chinoise noire  et marron,255,Accessories
24534,waterwave,waterwave noire,255,Accessories
24535,waterwave,mini greffe,255,Accessories
24536,waterwave,waterwave noire,255,Accessories
24537,deep wave,deep wave,255,Accessories
24538,deep wave,deep wave,255,Accessories
24539,deep wave,deep wave,255,Accessories
24540,human hair,human Black hair,255,Accessories
24541,indian hair,indian hair,244,Accessories
24542,waterwave,waterwave Brown color,255,Accessories
24543,waterwave,waterwave black color,255,Accessories
24544,waterwave,waterwave Brown color,255,Accessories
24545,waterwave,waterwave,255,Accessories
24546,indian hair,indian hair,255,Accessories
24547,waterwave,waterwave,89,Women's Fashion
24548,waterwave,waterwave,255,Accessories
24549,Storage rack,Storage rack,15,Home & Kitchen
24550,waterwave,waterwave,255,Accessories
24551,indian hair,indian hair  red color,255,Accessories
24552,indian hair,indian hair,255,Accessories
24553,waterwave,waterwave,255,Accessories
24554,human hair,human hair,255,Accessories
24555,human hair,human hair red color,255,Accessories
24556,human hair,human hair,255,Accessories
24557,waterwave,waterwave  couleur miel,255,Accessories
24558,coupe chinoise,coupe chinoise,255,Accessories
24559,coupe carré greffe,coupe carré,255,Accessories
24560,waterwave,waterwave,255,Accessories
24561,human hair,human hair,255,Accessories
24562,human hair,human hair,255,Accessories
24563,waterwave,waterwave,255,Accessories
24564,waterwave,waterwave,255,Accessories
24565,indian hair,indian hair,255,Accessories
24566,waterwave,waterwave,255,Accessories
24567,indian hair,indian hair,255,Accessories
24568,waterwave,waterwave,255,Accessories
24569,indian hair,indian hair,255,Accessories
24570,human hair,human hair red color,255,Accessories
24571,waterwave,waterwave,255,Accessories
24572,waterwave,waterwave,255,Accessories
24573,waterwave,waterwave,255,Accessories
24574,human hair,human hair,255,Accessories
24575,human hair,human hair,255,Accessories
24576,waterwave,waterwave,255,Accessories
24577,human hair,human hair,255,Accessories
24578,waterwave,waterwave,255,Accessories
24579,human hair,human hair,255,Accessories
24580,Satellite TV decoder,"Free viewing from satellite, No monthly dues",104,Televisions
24581,maillot,city jersey,209, Team Sport Accessories
24582,ensemble couteaux,ensemble couteaux,286,Cutlery & Knife Accessories
24583,babouches hommes,babouches hommes,243,Shoes
24584,babouches hommes,babouches hommes,243,Shoes
24585,chaussures hommes,chaussures hommes noire,243,Shoes
24586,chaussures hommes,chaussures hommes noire,243,Shoes
24587,chaussures hommes,chaussures hommes marron,243,Shoes
24588,chaussures hommes,chaussures hommes noire,243,Shoes
24589,chaussures hommes,chaussures hommes noire,243,Shoes
24590,babouches hommes,babouches hommes noire,243,Shoes
24591,babouches hommes,babouches hommes verte,243,Shoes
24592,sandales hommes,sandales hommes noire et marron,243,Shoes
24593,babouches hommes,babouches hommes noire,243,Shoes
24594,human hair,human hair,255,Accessories
24595,human hair,human Black hair,255,Accessories
24596,human hair,human hair,255,Accessories
24597,sac a dos en cuir,sac a dos solide noir,412,Unisex
24598,babouche a talon,"babouche a talon (noire , rouge , violet...)",254,Shoes
24599,Dell Latitude 5420,"Ordinateur  Portable Dell Latitude 5420, 11th generation Intel Core i5, Resolution UHD 4K display, 16GB Ram | 256GB SSD écran 14.0” 

👉 11th Gen Intel Core i5-1185G7 @ 2.4 GHz ( 4- cores, 8 threads) 8MB cache 

👉 16GB Ram DDR4-3200 MHz 

👉 256GB SSD Nvme 

👉 14.0” 4K UHD IPS Display 

👉 Intel Iris Xe Graphics ( 128MB ) 

👉 Backlight Keyboard ⌨️ 

👉 Windows Hello ( FaceID Lock ) + Fingerprint Reader ( on Power Button) 

👉 Battery 🔋 Excellent 👍 

👉 état 10/10  
disponible en stock",154, Laptops
24600,babouches hommes,babouches hommes,243,Shoes
24601,maillot des lions pour enfant,maillot des lions pour enfants de 1 a 13 ans,76, Team Sports
24602,ensemble sac dame,ensemble sac dame 3 pcs disponible en plusieurs couleurs,257,Handbags & Wallets
24603,Google pixel 8 128G,"Google pixel 8
Dual sim
Stockage 128go
Ram 8Go",61,Smartphones
24604,SONY XPERIA  10 VI 128Go,"SONY XPERIA  10 VI 
Dual sim
Stockage 128Go
Ram 8Go",61,Smartphones
24605,Air fryer,Air fryer for a healthy living. Prepare food with little or no oil.,15,Home & Kitchen
24606,waterwave,waterwave black color,255,Accessories
24607,Google pixel 8 128G,"Google pixel 8
Dual sim
Stockage 128go
Ram 8Go",61,Smartphones
24608,double door top freezer,"double door top freezer 173L
CHILD LOCK
NO FROST 
BLACK",295, Freezers
24609,buttercream cake,Butter cream cake,379,Other Products
24610,frost  free top mount 128L,"frost  free top mount 128L
child lock
 black",295, Freezers
24611,Quality and affordable wigs,Quality and affordable wig,52,Hair care
24612,sandale a talon,sandale a talon disponible en plusieurs pointures et couleurs,89,Women's Fashion
24613,babouches,babouches hommes,243,Shoes
24614,babouches hommes,babouches hommes,243,Shoes
24615,Tv stand,PERLA 120 tv stand,18,Table
24616,meuble jaune,canapé d'angle jaune,281,Home Furniture
24617,ensemble table et chaises marron,ensemble table et chaises marron,281,Home Furniture
24618,Grande serie de marmites antiadhesives,Grande marmite antiadhesive !!!  ✅ + GRANDE POÊLE DOUBLE FACE ✅ + SAUTEUSE ANTIADHESIVE RECTANGULAIRE (pour tout type de cuissons ou service),284,Cookware
24619,Water heater 1L,Water heater 1L red,299, Kettles
24620,TV stand,TV stand UB- 70  couleur bois marron,18,Table
24621,bouilloire LG 2L,BOUILLOIRE LG 2L,299, Kettles
24622,TV STAND,"white and gold  tv stand , chic",18,Table
24623,Toyota Land cruiser,Land cruiser Prado moteur V8 boîte automatique climatiseur sur Yaoundé nb:la voiture n'est pas dédouané,230,Hatchbacks & Wagons
24624,TV stand,tv stand UB-29 couleur bois noir,18,Table
24625,mini lisseur,mini lisseur,255,Accessories
24626,TV STAND,TV STAND SMART 160 couleur bois,18,Table
24627,Marmite chauffante,Marmite chauffante rectangle VIP pieds dorée 11l inox lourd,285,Bake ware
24628,TV STAND,TV STAND UB-76 couleur vintage,18,Table
24629,Timberland,Timberland blanche,254,Shoes
24630,tv stand,tv stand UB-38 couleur noire,18,Table
24631,chaussures femmes,chaussures femmes de couleur blanche,254,Shoes
24632,TV STAND,TV STAND UB-63,18,Table
24633,tenis,tenis marron,243,Shoes
24634,Dress stand,Iron steel Dressing stand,22,Home & Office
24635,Manicure and pedicure set,Manicure and pedicure set rechargeable,54,Personal Care
24636,Hand dryer,Hand dryer,89,Women's Fashion
24637,Washing machine,Media 7kg Twin tub semi automatic washing machine,47,Generator and Portable Power
24638,Men shoes Brown and black,Men shoes Brown and black,243,Shoes
24639,iPhone 15 pro max  256 gig,"iPhone 15 pro max 
256 gig 
100% battery health 
Cycle count 30 
( Brand new state ) 
Physical sim ( Canada 🇨🇦)",61,Smartphones
24640,PlayStation,PlayStation 4 1 CD plus manette normal,74, Top Games
24641,Google pixel 8 128G,"Google pixel 8
Dual sim
Stockage 128go
Ram 8Go",61,Smartphones
24642,watch,Stainless steel watche,264,Men's Watches
24643,Ice maker,Ice maker which produces ice in no time,281,Home Furniture
24644,Macbook,MacBook pro 2010,392,Machines
24645,chaussures femmes,chaussures femmes,254,Shoes
24646,SONY XPERIA  10 VI 128Go,"SONY XPERIA  10 VI 
Dual sim
Stockage 128Go
Ram 8Go",61,Smartphones
24647,MacBook Air (2019),"MacBook Air (2019)
CPU: i5 
SSD:128
Ram:8g",154, Laptops
24648,iPhone 12 Pro  128 gig,"iPhone 12 Pro 
128 gig 
84% battery health",61,Smartphones
24649,chaussures,chaussures femmes,254,Shoes
24650,iphone,iPhone 14 pro,148, Refurbished Phones
24651,maison,maison à vendre,240,House
24652,cooker MIDEA 508,cooker new MIDEA 508,292, Cookers
24653,Service en porcelaine de 50 pièces,Service en porcelaine de 50 pièces :   24 plats  8 tasses  8 sous tasses  Un plateau  Un bol Une louche  2 carafes  2 couvercles  3 boîtes à piments,15,Home & Kitchen
24654,delta cooker,delta platinium gas cooker,292, Cookers
24655,gas cooker,DELTA platinium gas cooker,292, Cookers
24656,Men shoes,Men shoes Black color,243,Shoes
